SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2025-07-07,15,4,1250581489,150,TAIWAN,CHINA,TWN,CHN,,,4,-0.89285714285714,4,24.1098,113.005,https://www.asahi.com/ajw/articles/15888815
2025-07-07,15,4,1250609944,150,TAIWAN,CHINA,TWN,CHN,MIL,,16,-1.52439024390244,4,24.1098,113.005,https://focustaiwan.tw:443/politics/202507070013
2025-07-07,19,4,1250609945,194,TAIWAN,CHINA,TWN,CHN,MIL,,16,-1.52439024390244,4,24.1098,113.005,https://focustaiwan.tw:443/politics/202507070013
2022-08-28,15,4,1060490402,151,CHINA,TAIWAN,CHN,TWN,,,4,-2.90416263310746,4,39.9289,116.388,https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/28/chinas-show-of-force-over-taiwan-a-chance-to-test-military-coordination-but-results-unclear-analysts
2022-08-28,15,4,1060492190,150,TAIWAN,CHINA,TWN,CHN,,MIL,96,-2.86925918290325,4,39.9289,116.388,https://www.jpost.com/breaking-news/article-715734
2022-08-28,19,4,1060492188,190,TAIWAN,CHINA,TWN,CHN,,,12,-4.01529636711281,4,24.4367,118.318,https://www.jpost.com/international/article-715741
2022-08-28,15,4,1060493604,150,TAIWAN,CHINA,TWN,CHN,,MIL,40,-2.97574070459042,4,24.0,121.0,https://www.shorenewsnetwork.com/2022/08/28/u-s-warships-transit-taiwan/
2022-08-28,15,4,1060487961,151,CHINA,TAIWAN,CHN,TWN,,,10,-2.94117647058824,4,25.0478,121.532,https://www.ibtimes.sg/two-us-warships-taiwan-strait-washington-pushes-back-beijing-show-force-66474
2022-08-28,15,4,1060490403,151,CHINA,TAIWAN,CHN,TWN,,,6,-2.90416263310746,4,25.0478,121.532,https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/28/chinas-show-of-force-over-taiwan-a-chance-to-test-military-coordination-but-results-unclear-analysts
2022-08-28,19,4,1060492001,190,CHINA,TAIWAN,CHN,TWN,,,12,-4.01529636711281,4,24.4367,118.318,https://www.jpost.com/international/article-715741
2022-08-28,19,4,1060492002,190,CHINA,TAIWAN,CHN,TWN,,,2,-4.01529636711281,4,24.4367,118.318,https://www.jpost.com/international/article-715741
2022-08-28,19,4,1060492189,190,TAIWAN,CHINA,TWN,CHN,,,2,-4.01529636711281,4,24.4367,118.318,https://www.jpost.com/international/article-715741
2025-07-27,15,4,1254301237,150,TAIWAN,CHINA,TWN,CHN,,,8,-3.96567815640263,4,25.0431,121.58,http://www.bignewsnetwork.com/news/278470837/taiwan-simulates-full-scale-chinese-invasion-in-longest-ever-military-exercise-han-kuang-focuses-on-urban-port-airport-defence
2025-07-27,15,4,1254301238,150,TAIWAN,CHINA,TWN,CHN,,,8,-3.96567815640263,4,25.0431,121.58,http://www.bignewsnetwork.com/news/278470837/taiwan-simulates-full-scale-chinese-invasion-in-longest-ever-military-exercise-han-kuang-focuses-on-urban-port-airport-defence
2025-07-27,15,4,1254301239,150,TAIWAN,CHINA,TWN,CHN,,,8,-3.96567815640263,4,25.0478,121.532,http://www.bignewsnetwork.com/news/278470837/taiwan-simulates-full-scale-chinese-invasion-in-longest-ever-military-exercise-han-kuang-focuses-on-urban-port-airport-defence
2023-10-29,19,4,1136755979,195,CHINA,TAIWAN,CHN,TWN,,,5,-6.32630410654828,4,24.0,119.0,https://www.taipeitimes.com/News/editorials/archives/2023/10/30/2003808412
2023-07-31,19,4,1118164674,190,CHINA,TAIWAN,CHN,TWN,,,5,-8.44444444444442,4,55.7522,37.6156,https://www.aei.org/op-eds/drone-attack-on-moscow-putins-ukraine-war-is-coming-back-to-haunt-him/
2026-01-01,15,4,1281747142,150,CHINA,TAIWAN,CHN,TWN,,,13,-3.02549414827659,4,39.9289,116.388,https://www.webpronews.com/pentagon-chinas-df-27-hypersonic-missile-threatens-us-pacific-assets/
2026-01-01,15,4,1281737620,150,CHINA,TAIWAN,CHN,TWN,,,5,0.431034482758619,4,39.9289,116.388,https://www.tribuneindia.com/news/world/xi-says-170-bn-brahmaputra-hydropower-project-on-course/
2026-01-01,15,4,1281753295,150,CHINA,TAIWAN,CHN,TWN,,,262,-3.18187033839768,4,39.9289,116.388,https://www.sanfordherald.com/news/national/taiwans-president-vows-to-defend-sovereignty-after-china-drills/article_62d3b95b-57da-5dee-b909-476931383a76.html
2026-01-01,15,4,1281758208,151,CHINA,TAIWAN,CHN,TWN,,,28,-1.09197349802936,4,25.0478,121.532,https://www.taipeitimes.com/News/front/archives/2026/01/01/2003849885
2026-01-01,15,4,1281747144,150,CHINA,TAIWAN,CHN,TWN,,,20,-0.925925925925925,4,25.0478,121.532,https://biztoc.com/x/12dd812dc50033cb
2024-01-22,19,4,1153347368,190,CHINA,TAICHUNG,CHN,TWN,,CVL,1,-0.38986354775828,4,34.4652,109.244,https://news.ltn.com.tw/news/focus/breakingnews/4561291
2024-01-22,19,4,1153347376,190,TAICHUNG,CHINA,TWN,CHN,CVL,,2,-0.38986354775828,4,34.4652,109.244,https://news.ltn.com.tw/news/focus/breakingnews/4561291
2024-01-23,19,4,1153233072,190,TAIWAN,BEIJING,TWN,CHN,,,8,-2.15517241379311,4,25.0478,121.532,https://www.flightglobal.com/defence/taiwan-reduces-transparency-around-chinese-aerial-incursions/156587.article
2024-01-22,19,4,1153347367,190,CHINA,TAICHUNG,CHN,TWN,,CVL,1,-0.38986354775828,4,25.0478,121.532,https://news.ltn.com.tw/news/focus/breakingnews/4561291
2023-08-29,19,4,1123663450,190,TAIWAN,CHINA,TWN,CHN,,MIL,5,-2.28426395939087,4,25.0478,121.532,https://www.rappler.com/world/asia-pacific/taiwan-warns-surge-tensions-chinese-planes-cross-median-line/
2023-08-29,19,4,1123641699,190,TAIPEI,SHANGHAI,TWN,CHN,,,6,0.77669902912621,4,31.2222,121.458,https://focustaiwan.tw/cross-strait/202308290023
2023-08-29,19,4,1123641698,190,TAIPEI,SHANGHAI,TWN,CHN,,,2,0.77669902912621,4,25.0478,121.532,https://focustaiwan.tw/cross-strait/202308290023
2023-08-29,19,4,1123640554,190,SHANGHAI,TAIPEI,CHN,TWN,,,8,0.77669902912621,4,31.2222,121.458,https://focustaiwan.tw/cross-strait/202308290023
2023-08-29,19,4,1123640555,190,CHINA,TAIWAN,CHN,TWN,,,2,0.77669902912621,4,31.2222,121.458,https://focustaiwan.tw/cross-strait/202308290023
2023-08-29,19,4,1123641700,190,TAIWAN,CHINA,TWN,CHN,,,2,0.77669902912621,4,31.2222,121.458,https://focustaiwan.tw/cross-strait/202308290023
2023-08-29,19,4,1123663451,190,TAIWAN,CHINA,TWN,CHN,,MIL,5,-2.28426395939087,4,25.0478,121.532,https://www.rappler.com/world/asia-pacific/taiwan-warns-surge-tensions-chinese-planes-cross-median-line/
2025-12-21,19,4,1280365274,190,ZHONGSHAN,TAIWAN,CHN,TWN,,,10,-5.09664282805343,4,25.0478,121.532,https://focustaiwan.tw/society/202512210010
2024-12-18,15,4,1216249048,150,TAIWAN,CHINA,TWN,CHN,,,2,-2.26700251889169,4,39.9289,116.388,https://aninews.in/news/world/asia/chinas-unannounced-military-drills-signal-evolving-strategy-potential-shift-in-tactics20241217233247/
2024-12-18,15,4,1216249050,150,TAIPEI,BEIJING,TWN,CHN,,,2,-2.26700251889169,4,39.9289,116.388,https://aninews.in/news/world/asia/chinas-unannounced-military-drills-signal-evolving-strategy-potential-shift-in-tactics20241217233247/
2024-12-18,15,4,1216278151,150,TAIPEI,BEIJING,TWN,CHN,,,10,0.0,4,25.0478,121.532,https://www.bignewsnetwork.com/news/274854346/china-unannounced-military-drills-signal-evolving-strategy-potential-shift-in-tactics
2024-12-18,15,4,1216249049,150,TAIPEI,BEIJING,TWN,CHN,,,6,-2.26700251889169,4,39.9289,116.388,https://aninews.in/news/world/asia/chinas-unannounced-military-drills-signal-evolving-strategy-potential-shift-in-tactics20241217233247/
2021-11-30,15,4,1074154297,150,CHINA,TAIWAN,CHN,TWN,MIL,,10,-4.62519936204146,4,39.9289,116.388,https://focustaiwan.tw/politics/202211300007
2022-11-30,19,4,1074264781,194,CHINA,TAIWAN,CHN,TWN,,,10,-1.49031296572281,3,38.8951,-77.0364,https://www.theepochtimes.com/share-the-b-21-stealth-bomber-with-us-allies_4895399.html
2024-07-14,15,4,1187070395,152,TAIWAN,CHINA,TWN,CHN,GOV,,2,0.0,5,44.0,112.0,https://www.wgmd.com/taiwan-on-alert-over-waves-of-missile-tests-in-north-china/
2024-07-14,15,4,1187127427,152,TAIPEI,CHINA,TWN,CHN,,,2,-2.53807106598985,4,25.0478,121.532,https://www.hawaiitribune-herald.com/2024/07/14/nation-world-news/taiwan-on-alert-over-waves-of-missile-tests-in-north-china/
2026-01-04,15,4,1282095656,150,BEIJING,TAIWAN,CHN,TWN,,,2,1.55642023346304,4,39.9289,116.388,https://www.orissapost.com/trump-extends-us-visit-invitation-to-japans-takaichi/
2026-01-04,19,4,1282107092,190,TAIWAN,BEIJING,TWN,CHN,,,23,-2.2969059969327,4,39.9289,116.388,https://www.marketscreener.com/news/south-korea-s-lee-begins-china-state-visit-after-north-fires-missiles-ce7e59d9d18fff22
2026-01-04,19,4,1282107093,190,TAIWAN,BEIJING,TWN,CHN,,,24,-2.2969059969327,4,39.9289,116.388,https://www.marketscreener.com/news/south-korea-s-lee-begins-china-state-visit-after-north-fires-missiles-ce7e59d9d18fff22
2026-01-04,15,4,1282139270,150,CHINA,TAIWAN,CHN,TWN,MIL,,16,-5.49733311987058,3,38.8951,-77.0364,https://news.webindia123.com/news/Articles/World/20260104/4401029.html
2026-01-04,15,4,1282095654,150,BEIJING,TAIWAN,CHN,TWN,,,9,1.86516663847065,4,39.9289,116.388,https://www.orissapost.com/trump-extends-us-visit-invitation-to-japans-takaichi/
2026-01-04,15,4,1282093827,151,CHINA,TAIWAN,CHN,TWN,,,10,-2.61194029850746,4,22.0731,120.713,https://www.yahoo.com/news/articles/china-stealth-fighter-jet-approached-140744115.html
2026-01-04,15,4,1282139269,150,CHINA,TAIWAN,CHN,TWN,MIL,,8,-5.49733311987058,3,38.8951,-77.0364,https://news.webindia123.com/news/Articles/World/20260104/4401029.html
2026-01-04,15,4,1282139271,150,CHINA,TAIWAN,CHN,TWN,MIL,,16,-5.49733311987058,3,38.8951,-77.0364,https://news.webindia123.com/news/Articles/World/20260104/4401029.html
2024-06-30,19,4,1184634862,192,CHINA,TAIWAN,CHN,TWN,,,15,-5.57955566407778,4,39.9289,116.388,https://www.yahoo.com/news/prominent-think-tank-says-china-105009590.html
2024-06-30,19,4,1184634863,192,CHINA,TAIWAN,CHN,TWN,,,13,-5.57955566407778,4,39.9289,116.388,https://www.yahoo.com/news/prominent-think-tank-says-china-105009590.html
2024-06-30,19,4,1184634864,192,CHINA,TAIWAN,CHN,TWN,,,2,-5.5793991416309,4,39.9289,116.388,https://www.yahoo.com/news/prominent-think-tank-says-china-105009590.html
2024-06-30,19,4,1184672618,190,CHINA,TAIWANESE,CHN,TWN,,,20,2.80211879508892,4,25.0478,121.532,https://news.webindia123.com/news/Articles/World/20240630/4210766.html
2024-06-30,19,4,1184674759,190,CHINA,TAIWAN,CHN,TWN,,,4,2.7972027972028,4,25.0478,121.532,https://www.bignewsnetwork.com/news/274439007/taiwanese-chinese-couple-seek-same-sex-marriage-recognition-with-legal-battle
2023-08-20,15,4,1121856497,150,BEIJING,TAIWAN,CHN,TWN,,,10,0.78740157480315,4,39.9289,116.388,https://eng.obozrevatel.com/section-world/news-state-departmene-u-s-urged-china-to-end-military-pressure-on-taiwan-20-08-2023.html
2022-08-20,15,4,1121849089,150,CHINA,TAIWAN,CHN,TWN,,,1,-2.52873563218391,4,39.9289,116.388,https://www.abc.net.au/news/2023-08-20/taiwan-says-chinese-military-planes-crossed-taiwan-strait-median/102752562
2023-08-20,15,4,1121832423,150,CHINA,TAIWAN,CHN,TWN,,,2,-3.00375469336671,4,39.9289,116.388,https://www.iraqinews.com/world/china-launches-war-games-in-stern-warning-to-taiwan/
2023-08-20,15,4,1121832424,150,CHINA,TAIWAN,CHN,TWN,,,8,-3.00375469336671,4,24.0,119.0,https://www.iraqinews.com/world/china-launches-war-games-in-stern-warning-to-taiwan/
2022-08-20,15,4,1121849090,150,CHINA,TAIWAN,CHN,TWN,,,8,-2.52873563218391,4,25.0478,121.532,https://www.abc.net.au/news/2023-08-20/taiwan-says-chinese-military-planes-crossed-taiwan-strait-median/102752562
2023-08-20,15,4,1121871690,150,CHINA,TAIWAN,CHN,TWN,,,10,-2.89608177172062,4,25.0478,121.532,https://www.thewestonforum.com/chinese-fighter-jets-penetrated-taiwans-air-defense-zone-42-times/
2024-08-30,15,4,1260452847,150,BEIJING,TAIWAN,CHN,TWN,,,20,0.0,4,33.2833,118.017,https://www.taipeitimes.com/News/taiwan/archives/2025/08/31/2003842983
2025-08-30,15,4,1260436630,150,CHINA,TAIWAN,CHN,TWN,,,2,-3.39321357285429,4,39.9289,116.388,https://www.thehindu.com/news/international/china-protests-taiwan-foreign-ministers-visit-to-the-philippines/article69994161.ece
2025-12-31,19,4,1281621069,194,CHINA,TAIWAN,CHN,TWN,,,40,-3.22860006165463,4,39.9289,116.388,https://www.staradvertiser.com/2025/12/30/breaking-news/china-fires-rockets-off-taiwans-coast-in-massive-military-drill/
2025-12-31,15,4,1281627570,150,CHINESE,TAIWAN,CHN,TWN,,,2,-3.22580645161291,4,39.9289,116.388,https://article.wn.com/view/2025/12/31/China_drills_feed_info_war_targeting_faith_in_Taiwan_s_defen/
2025-12-31,15,4,1281665398,150,CHINA,TAIWAN,CHN,TWN,,,2,-3.59628770301624,4,39.9289,116.388,https://news.az/news/-china-s-response-to-washington-and-tokyo
2025-12-31,19,4,1281665949,194,TAIWAN,CHINA,TWN,CHN,,,4,-4.64547677261614,4,39.9289,116.388,https://en.tempo.co/read/2077294/taiwan-stays-on-alert-as-china-concludes-military-drills
2025-12-31,19,4,1281672428,190,TAIWAN,CHINA,TWN,CHN,,,10,-3.68303571428572,4,39.9289,116.388,https://www.the-star.co.ke/news/world/2025-12-31-why-china-is-riled-up-by-us-firms-arms-sales-to-taiwan
2025-12-31,15,4,1281657851,150,TAIPEI,CHINA,TWN,CHN,,MIL,12,-4.13812785388128,4,25.0478,121.532,https://www.prokerala.com/news/articles/a1713359.html
2025-12-31,19,4,1281656071,194,TAIWAN,CHINA,TWN,CHN,,,1,-4.77326968973747,4,30.9348,121.026,https://www.dw.com/en/taiwan-remains-on-alert-as-china-ends-military-drills/a-75347891
2025-12-31,19,4,1281665950,194,TAIWAN,CHINA,TWN,CHN,,,1,-4.64547677261614,4,39.9289,116.388,https://en.tempo.co/read/2077294/taiwan-stays-on-alert-as-china-concludes-military-drills
2025-12-31,15,4,1281652752,150,CHINA,TAIWAN,CHN,TWN,,,10,-1.66666666666667,4,52.25,21.0,https://charter97.org/en/news/2025/12/31/668451/
2025-12-31,19,4,1281652753,190,CHINA,TAIWAN,CHN,TWN,,MIL,2,-1.66666666666667,4,39.9289,116.388,https://charter97.org/en/news/2025/12/31/668451/
2025-12-31,15,4,1281657853,150,TAIPEI,CHINA,TWN,CHN,,MIL,2,-4.16666666666667,4,24.0,119.0,https://www.prokerala.com/news/articles/a1713359.html
2025-12-31,15,4,1281660417,150,CHINESE,TAIWAN,CHN,TWN,,,2,-4.9645390070922,4,24.0,119.0,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-ukfcdo01.htm
2025-12-31,15,4,1281660434,150,CHINA,TAIWAN,CHN,TWN,MIL,,10,-3.50877192982456,4,24.0,119.0,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-eeas01.htm
2025-12-31,15,4,1281679785,150,CHINA,TAIWAN,CHN,TWN,,,16,-1.93084056131444,4,24.0,119.0,https://www.shropshirestar.com/world-news/2025/12/31/china-announces-it-has-successfully-completed-military-exercises-near-taiwan/
2025-12-31,15,4,1281679786,150,CHINA,TAIWAN,CHN,TWN,,,4,-1.93084056131444,4,24.0,119.0,https://www.shropshirestar.com/world-news/2025/12/31/china-announces-it-has-successfully-completed-military-exercises-near-taiwan/
2025-12-31,19,4,1281636275,194,CHINA,TAIWAN,CHN,TWN,,,3,-3.06603773584906,4,39.9289,116.388,https://japantoday.com/category/world/taiwan-stays-on-high-alert-as-chinese-ships-pull-back-after-massive-drills
2025-12-31,19,4,1281671629,190,CHINA,TAIWAN,CHN,TWN,,,10,-3.68303571428572,4,39.9289,116.388,https://www.the-star.co.ke/news/world/2025-12-31-why-china-is-riled-up-by-us-firms-arms-sales-to-taiwan
2025-12-31,15,4,1281721656,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.86532951289398,4,39.9289,116.388,https://www.express.co.uk/news/world/2152293/china-xi-jinping-taiwan-invasion-threat
2025-12-31,19,4,1281602716,194,CHINA,TAIWAN,CHN,TWN,,,18,-3.047642640647,4,25.0478,121.532,https://www.foxnews.com/world/china-launches-largest-military-drills-taiwan-8-months-live-fire-exercises-caught-camera
2025-12-31,19,4,1281636276,194,CHINA,TAIWAN,CHN,TWN,,,2,-3.31125827814569,4,25.0478,121.532,https://www.independent.ie/world-news/asia-pacific/china-launches-rockets-into-waters-around-taiwan-in-10-hours-of-live-fire-military-exercises/a1338312850.html
2025-12-31,15,4,1281655581,150,CHINA,TAIWAN,CHN,TWN,MIL,,8,-3.36134453781513,4,25.0478,121.532,https://mb.com.ph/2025/12/31/dnd-warns-chinas-drills-around-taiwan-threaten-wider-indo-pacific-stability
2025-12-31,19,4,1281656070,194,TAIWAN,CHINA,TWN,CHN,,,4,-4.77326968973747,4,25.0478,121.532,https://www.dw.com/en/taiwan-remains-on-alert-as-china-ends-military-drills/a-75347891
2025-12-31,15,4,1281657852,150,TAIPEI,CHINA,TWN,CHN,,MIL,2,-4.10958904109589,4,25.0478,121.532,https://ianslive.in/taiwan-says-over-200-aircrafts-flew-around-taiwanese-territory-during-chinas-military-exercise--20251231134412
2025-12-31,19,4,1281621070,194,CHINA,TAIWAN,CHN,TWN,,,2,-3.54330708661417,4,24.4367,118.318,https://www.staradvertiser.com/2025/12/30/breaking-news/china-fires-rockets-off-taiwans-coast-in-massive-military-drill/
2025-12-31,15,4,1281660416,150,CHINA,TAIWAN,CHN,TWN,,,10,0.29239766081871,5,23.5711,119.611,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna09.htm
2025-12-31,19,4,1281660418,190,CHINA,TAIWAN,CHN,TWN,,,5,-1.06761565836299,4,25.0327,121.275,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna03.htm
2025-12-31,19,4,1281660420,194,CHINA,TAIWAN,CHN,TWN,,,1,-1.06761565836299,4,25.0327,121.275,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna03.htm
2025-12-31,19,4,1281707149,194,CHINA,TAIWAN,CHN,TWN,MIL,,5,0.26737967914438,4,25.0327,121.275,https://www.taipeitimes.com/News/taiwan/archives/2026/01/01/2003849863
2025-12-31,19,4,1281660419,190,CHINA,TAIWAN,CHN,TWN,,,1,-1.06761565836299,4,20.6827,109.951,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna03.htm
2025-12-31,19,4,1281660421,194,CHINA,TAIWAN,CHN,TWN,,,2,-1.06761565836299,4,20.6827,109.951,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna03.htm
2025-12-31,19,4,1281660422,194,CHINA,TAIWAN,CHN,TWN,,,3,-1.06761565836299,4,20.6827,109.951,https://www.globalsecurity.org/wmd/library/news/taiwan/2025/taiwan-251230-cna03.htm
2025-03-02,15,4,1229633746,150,KAOHSIUNG,CHINESE,TWN,CHN,,MIL,3,0.67750677506775,4,39.9289,116.388,https://www.globalsecurity.org/wmd/library/news/china/2025/03/china-250301-cna01.htm
2025-03-02,19,4,1229679154,190,BEIJING,TAIWAN,CHN,TWN,,,4,-1.70183798502383,4,39.9289,116.388,https://www.dailymail.co.uk/news/article-14440161/china-invasion-taiwan-trump-defense.html
2025-03-02,19,4,1229674244,193,CHINA,KAOHSIUNG,CHN,TWN,,,2,1.41643059490085,4,25.0478,121.532,https://www.newkerala.com/news/o/china-engages-gunboat-diplomacy-sudden-military-drills-near-taiwan-423
2025-03-02,19,4,1229679155,190,BEIJING,TAIWAN,CHN,TWN,,,4,-1.70183798502383,4,39.9289,116.388,https://www.dailymail.co.uk/news/article-14440161/china-invasion-taiwan-trump-defense.html
2025-03-02,19,4,1229679156,190,BEIJING,TAIWAN,CHN,TWN,,,1,-1.70183798502383,4,25.0478,121.532,https://www.dailymail.co.uk/news/article-14440161/china-invasion-taiwan-trump-defense.html
2025-03-02,19,4,1229642097,193,CHINA,KAOHSIUNG,CHN,TWN,,,4,1.76547293429172,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20250302/4292737.html
2025-03-02,15,4,1229632958,150,CHINESE,TAIWAN,CHN,TWN,,,2,0.67750677506775,5,22.4956,120.614,https://www.globalsecurity.org/wmd/library/news/china/2025/03/china-250301-cna01.htm
2025-03-02,19,4,1229632959,193,CHINESE,TAIWAN,CHN,TWN,,,2,0.67750677506775,5,22.4956,120.614,https://www.globalsecurity.org/wmd/library/news/china/2025/03/china-250301-cna01.htm
2025-03-02,15,4,1229632965,150,CHINESE,TAIWAN,CHN,TWN,MIL,,3,0.67750677506775,5,22.4956,120.614,https://www.globalsecurity.org/wmd/library/news/china/2025/03/china-250301-cna01.htm
2025-03-02,19,4,1229632966,193,CHINESE,TAIWAN,CHN,TWN,MIL,,3,0.67750677506775,5,22.4956,120.614,https://www.globalsecurity.org/wmd/library/news/china/2025/03/china-250301-cna01.htm
2025-03-02,19,4,1229679157,190,BEIJING,TAIWAN,CHN,TWN,,,1,-1.70183798502383,4,39.9289,116.388,https://www.dailymail.co.uk/news/article-14440161/china-invasion-taiwan-trump-defense.html
2026-06-02,19,4,1307088355,190,CHINESE,TAIWAN,CHN,TWN,MIL,,3,-0.5,5,50.5,4.75,https://www.euronews.com/2026/06/02/half-of-belgium-sees-us-as-a-rival-survey-reveals
2024-11-08,15,4,1208733805,150,CHINA,TAIWAN,CHN,TWN,,,5,-1.20772946859904,4,39.9289,116.388,https://www.theglobeandmail.com/world/article-taiwan-very-interested-in-working-with-telesat-on-backup-satellite/
2024-11-08,15,4,1208778277,150,CHINESE,TAIWAN,CHN,TWN,MIL,,1,-2.5254762959681,4,39.9289,116.388,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring
2024-11-08,15,4,1208778278,150,CHINA,TAIWAN,CHN,TWN,MIL,,1,-2.5254762959681,4,25.0478,121.532,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring
2024-11-08,15,4,1208778257,150,CHINESE,TAIWAN,CHN,TWN,,,1,-2.5254762959681,4,25.0478,121.532,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring
2024-11-08,15,4,1208778279,150,CHINA,TAIWAN,CHN,TWN,MIL,,1,-2.5254762959681,4,25.0478,121.532,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring
2024-11-08,15,4,1208778275,150,CHINESE,TAIWAN,CHN,TWN,MIL,,3,-2.5254762959681,4,39.9289,116.388,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring
