OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
DIRECTV 8,2005-019A,2026-05-20T15:22:45.422400,1.00272535,.00028835,0.0165,297.4008,125.5450,286.9951,0,U,28659,999,7679,0,-.5E-7,0
GALAXY 28 (G-28),2005-022A,2026-05-20T22:39:41.383872,1.00267649,.00028519,3.2313,79.2567,336.4058,135.7561,0,U,28702,999,5170,0,-.207E-5,0
SJ-7,2005-024A,2026-05-20T23:47:51.376704,15.21073515,.00174663,97.7302,170.3716,124.0990,236.1905,0,U,28737,999,14389,.23230337E-3,.5108E-4,0
THAICOM 4,2005-028A,2026-05-20T20:48:38.632320,1.00271119,.00018093,0.1760,86.1360,327.8167,256.2256,0,U,28786,999,5197,0,-.368E-5,0
REIMEI (INDEX),2005-031B,2026-05-20T13:45:48.186432,15.10601049,.0019388,98.0110,263.2992,201.8209,158.2195,0,U,28810,999,12682,.19679188E-3,.3192E-4,0
ANIK F1R,2005-036A,2026-05-20T22:16:43.586400,1.00270494,.00038764,4.2451,76.9063,348.5217,40.0384,0,U,28868,999,4618,0,-.81E-6,0
NAVSTAR 57 (USA 183),2005-038A,2026-05-20T10:16:26.705568,2.00567497,.01277045,54.9017,274.2973,295.9826,61.7849,0,U,28874,999,15127,0,-.33E-6,0
SYRACUSE 3A,2005-041B,2026-05-20T21:17:56.721120,1.00274851,.00033602,4.5746,76.1667,339.1828,188.9135,0,U,28885,999,7547,0,.124E-5,0
BEIJING 1,2005-043A,2026-05-20T22:33:25.040160,14.63513835,.0014911,98.2880,274.0065,12.2517,347.9044,0,U,28890,999,9666,.31940497E-4,.116E-5,0
SINAH 1,2005-043D,2026-05-20T22:09:34.581024,14.64136493,.00144583,98.2823,275.0908,7.1192,353.0213,0,U,28893,999,9653,.41739834E-4,.17E-5,0
CUBESAT XI-V,2005-043F,2026-05-20T22:50:12.801984,14.72548922,.0012825,98.2956,296.0075,293.8253,66.1609,0,U,28895,999,9774,.13401075E-3,.799E-5,0
INMARSAT 4-F2,2005-044A,2026-05-20T16:35:38.873760,1.00270336,.00028097,5.0614,43.7425,14.4072,212.5961,0,U,28899,999,7524,0,-.267E-5,0
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-05-20T22:57:50.593248,12.55599949,.00072842,82.4676,325.0783,225.4928,249.6352,0,U,28908,999,93548,.90169919E-4,.25E-6,0
METEOSAT-9 (MSG-2),2005-049B,2026-05-20T21:17:41.745408,1.00271959,.0001429,9.3025,54.4337,312.4832,236.6890,0,U,28912,999,672,0,.117E-5,0
EUTELSAT 174A,2005-052A,2026-05-20T16:46:15.436992,1.00271379,.00061887,4.1520,76.8531,337.1504,249.8851,0,U,28924,999,5205,0,.3E-7,0
ECHOSTAR 10,2006-003A,2026-05-20T20:33:08.518176,1.00270737,.00020724,0.0184,344.0948,27.8104,64.7018,0,U,28935,999,7418,0,-.61E-6,0
SPAINSAT,2006-007A,2026-05-20T10:08:41.337024,1.00268526,.00046813,0.4927,86.9243,330.7526,302.3668,0,U,28945,999,7394,0,-.222E-5,0
JCSAT-5A,2006-010A,2026-05-20T21:42:24.377184,1.00269422,.00020899,1.0403,84.4896,5.0005,246.7145,0,U,29045,999,7349,0,-.334E-5,0
ASTRA 1KR,2006-012A,2026-05-20T22:52:46.916256,1.00271362,.00032873,0.4051,83.0292,332.0314,185.7265,0,U,29055,999,4542,0,.112E-5,0
RESURS-DK 1,2006-021A,2026-05-20T22:21:52.086240,15.13084972,.00050426,69.9322,50.1008,325.2494,34.8342,0,U,29228,999,9845,.77665062E-4,.1269E-4,0
GALAXY 16 (G-16),2006-023A,2026-05-20T22:19:05.858688,1.00272030,.00024826,0.0619,110.6947,298.0325,65.6284,0,U,29236,999,7270,0,-.133E-5,0
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-05-20T23:29:11.903136,14.64640909,.00149003,97.8304,326.7419,154.4965,332.3140,0,U,29268,999,5749,.76462009E-4,.362E-5,0
EUTELSAT 33F,2006-032A,2026-05-20T22:56:46.532832,1.00272135,.00034202,1.5931,82.5205,331.2322,202.1312,0,U,29270,999,4703,0,.149E-5,0
JCSAT-3A,2006-033A,2026-05-20T21:41:09.496032,1.00271557,.00019838,0.0429,79.6883,299.4773,312.6582,0,U,29272,999,4746,0,-.351E-5,0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-05-20T21:36:54.902880,1.00269410,.00016975,1.7167,83.2938,9.4541,223.0853,0,U,29349,999,4104,0,-.364E-5,0
HINODE (SOLAR-B),2006-041A,2026-05-20T19:06:13.961952,14.68577597,.001787,98.0559,157.3523,19.9512,340.2388,0,U,29479,999,5085,.78324341E-4,.407E-5,0
NAVSTAR 58 (USA 190),2006-042A,2026-05-20T04:24:09.132192,2.00571375,.0106195,54.7064,152.4505,53.8185,25.3214,0,U,29486,999,14383,0,.56E-6,0
DIRECTV 9S,2006-043A,2026-05-20T22:18:28.418976,1.00270961,.00045409,2.3524,81.2101,350.8485,39.9491,0,U,29494,999,5111,0,-.119E-5,0
OPTUS D1,2006-043B,2026-05-20T21:48:01.338048,1.00270351,.00036487,2.9667,79.9721,334.9417,302.6360,0,U,29495,999,7184,0,-.19E-5,0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-05-20T21:52:18.656256,15.16587342,.00021169,97.6377,181.7772,201.5555,158.5589,0,U,29505,999,6813,.20501595E-3,.3934E-4,0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-05-20T22:53:15.465408,15.01292345,.00124525,97.7154,170.1805,145.3802,214.8235,0,U,29506,999,6665,.8855662E-4,.108E-4,0
DMSP 5D-3 F17 (USA 191),2006-050A,2026-05-20T22:41:55.397184,14.14987863,.00109991,98.7383,148.0733,129.3285,230.8865,0,U,29522,999,857,.22319808E-4,0,0
BADR-4,2006-051A,2026-05-20T22:54:54.212832,1.00273998,.00047854,1.9366,81.3877,320.5946,206.7058,0,U,29526,999,5099,0,.139E-5,0
NAVSTAR 59 (USA 192),2006-052A,2026-05-20T11:55:55.229664,2.00556589,.00856806,54.9384,215.1038,90.5850,270.4658,0,U,29601,999,14285,0,.8E-7,0
WILDBLUE-1,2006-054A,2026-05-20T22:00:21.962304,1.00271046,.00013734,2.7347,80.8064,337.2573,39.3954,0,U,29643,999,5352,0,-.55E-6,0
LAPAN-TUBSAT,2007-001A,2026-05-20T23:34:19.997760,14.85918229,.0010684,98.1342,139.5945,276.0417,83.9579,0,U,29709,999,4711,-.1873622E-4,-.221E-5,0
THEMIS A,2007-004A,2026-05-20T02:17:13.895808,0.87844183,.83749254,7.9888,112.1472,193.6972,101.1796,0,U,30580,999,4103,.62705812E-2,-.136E-5,0
SKYNET 5A,2007-007B,2026-05-20T19:32:21.780672,1.00269326,.00042591,5.2325,74.0661,355.5739,197.1320,0,U,30794,999,7042,0,-.277E-5,0
THEMIS D,2007-004D,2026-05-18T08:17:06.570816,0.87589238,.83371865,7.4227,81.7463,226.4982,231.2305,0,U,30797,999,4081,0,-.165E-5,0
THEMIS E,2007-004E,2026-05-20T22:18:13.443264,0.88042168,.84457122,6.0466,99.7405,210.5713,92.3069,0,U,30798,999,6568,0,-.13E-5,0
ANIK F3,2007-009A,2026-05-20T17:05:28.595328,1.00271101,.00025248,1.1281,84.1356,328.6789,323.2101,0,U,31102,999,4628,0,-.7E-7,0
HAIYANG-1B,2007-010A,2026-05-20T22:41:56.892768,14.31019368,.00122471,98.3486,123.8497,283.9227,76.0594,0,U,31113,999,99673,.32176067E-4,.43E-6,0
SAUDISAT 3,2007-012B,2026-05-20T13:57:34.941888,14.71406545,.00137089,98.1442,90.9674,319.7679,40.2511,0,U,31118,999,2368,.32767917E-4,.152E-5,0
SAUDICOMSAT 7,2007-012C,2026-05-20T09:41:13.507584,14.66078448,.00544139,98.3766,113.9698,283.9687,75.5469,0,U,31119,999,1836,.63157235E-4,.3E-5,0
SAUDICOMSAT 6,2007-012E,2026-05-20T20:40:27.516576,14.62516382,.00729083,98.4083,107.8740,52.5277,308.2525,0,U,31121,999,1619,.82727329E-4,.383E-5,0
SAUDICOMSAT 5,2007-012H,2026-05-20T16:31:07.052448,14.68121378,.00466586,98.3477,115.0136,210.7863,149.0603,0,U,31124,999,1956,.5925733E-4,.292E-5,0
SAUDICOMSAT 3,2007-012J,2026-05-20T08:33:01.003104,14.70655490,.00400169,98.3131,115.2268,138.4850,221.9407,0,U,31125,999,2073,.77845896E-4,.426E-5,0
SAUDICOMSAT 4,2007-012L,2026-05-20T16:31:47.972352,14.64475497,.00631196,98.3970,112.7022,345.5583,14.3813,0,U,31127,999,1726,.75948774E-4,.36E-5,0
ASTRA 1L,2007-016A,2026-05-20T22:40:18.823584,1.00270694,.00049427,1.2532,81.7556,348.0121,124.3840,0,U,31306,999,4471,0,-.191E-5,0
GALAXY 17 (G-17),2007-016B,2026-05-20T22:23:05.476128,1.00268671,.00044634,2.9053,80.2284,355.5613,53.5597,0,U,31307,999,6953,0,-.212E-5,0
YAOGAN-2,2007-019A,2026-05-20T21:23:14.250624,14.82628630,.00206814,98.2678,0.5803,5.9270,354.2183,0,U,31490,999,2357,.64072625E-4,.459E-5,0
GLOBALSTAR M069,2007-020C,2026-05-20T22:17:25.823904,12.23470104,.00026631,52.0049,329.2778,93.3410,75.0452,0,U,31573,999,87546,-.12666317E-4,-.94E-6,0
GLOBALSTAR M072,2007-020D,2026-05-20T19:35:24.059616,11.91658313,.00013607,51.9900,173.1157,252.0246,279.1205,0,U,31574,999,87171,.82343087E-4,-.78E-6,0
COSMO-SKYMED 1,2007-023A,2026-05-20T23:56:56.812128,14.96952226,.00013275,97.8856,332.6275,97.5691,262.5681,0,U,31598,999,2572,.14665072E-3,.1625E-4,0
TERRASAR-X,2007-026A,2026-05-20T11:04:06.028032,15.19150954,.00018653,97.4460,148.5621,92.2234,267.9214,0,U,31698,999,4901,.12516191E-4,.196E-5,0
COSMOS 2428,2007-029A,2026-05-20T22:59:39.829632,14.12936381,.00077855,70.9396,51.6461,185.9976,174.1053,0,U,31792,999,97430,-.10786312E-3,-.249E-5,0
SAR-LUPE 2,2007-030A,2026-05-20T22:32:41.013312,15.46450170,.00123174,98.1016,242.0956,199.2116,160.8669,0,U,31797,999,5272,.20422826E-3,.10039E-3,0
WORLDVIEW-1 (WV-1),2007-041A,2026-05-20T22:00:32.821920,15.24581021,.00038024,97.3926,261.0510,131.0344,229.1222,0,U,32060,999,3872,.17743355E-3,.4301E-4,0
INTELSAT 11 (IS-11),2007-044B,2026-05-20T13:41:48.643296,0.99047288,.00005361,3.4954,78.9869,117.0939,134.7890,0,U,32253,999,6817,0,.54E-6,0
WGS F1 (USA 195),2007-046A,2026-05-20T19:00:38.647008,1.00267443,.00005005,0.0657,94.2742,237.7891,149.0475,0,U,32258,999,5206,0,-.273E-5,0
NAVSTAR 60 (USA 196),2007-047A,2026-05-20T07:16:49.834848,2.00556531,.01658628,54.0757,81.2145,86.8522,275.0168,0,U,32260,999,13625,0,-.13E-6,0
GLOBALSTAR M066,2007-048C,2026-05-20T17:22:33.865248,12.30388730,.0004917,51.9558,136.7509,343.4939,187.5754,0,U,32265,999,85684,-.84480403E-4,-.104E-5,0
COSMOS 2433 [GLONASS-M],2007-052A,2026-05-20T16:46:07.413024,2.13103946,.00014682,65.5932,316.8588,187.1975,172.7970,0,U,32275,999,14447,0,-.37E-6,0
COSMOS 2432 [GLONASS-M],2007-052B,2026-05-20T01:41:20.975424,2.13103097,.00081527,65.6093,317.0067,336.0803,205.8746,0,U,32276,999,14448,0,-.37E-6,0
YAOGAN-3,2007-055A,2026-05-20T22:37:19.451136,14.90659792,.00017171,97.8164,171.0897,96.7491,263.3922,0,U,32289,999,181,.804922E-4,.733E-5,0
SKYNET 5B,2007-056B,2026-05-20T22:54:31.748832,1.00274919,.0003588,5.1849,73.8192,344.9492,188.5948,0,U,32294,999,6792,0,.134E-5,0
ASTRA 4A,2007-057A,2026-05-20T22:48:47.298816,1.00271389,.00021429,0.0335,49.0737,8.4464,168.0690,0,U,32299,999,5137,0,.26E-6,0
COSMO-SKYMED 2,2007-059A,2026-05-20T22:54:10.757952,14.82160386,.00014563,97.8884,324.9477,90.6123,269.5257,0,U,32376,999,99796,.33610319E-4,.215E-5,0
RADARSAT-2,2007-061A,2026-05-20T23:01:05.361312,14.29981401,.00013047,98.5782,148.2805,86.2526,273.8806,0,U,32382,999,96206,-.44488264E-4,-.158E-5,0
NAVSTAR 61 (USA 199),2007-062A,2026-05-20T14:13:50.326176,2.00558310,.00352034,55.0547,275.2615,163.8276,172.3061,0,U,32384,999,13495,0,-.34E-6,0
HORIZONS-2,2007-063B,2026-05-20T22:26:20.164704,1.00273493,.00036781,2.5338,80.9404,337.8730,82.5563,0,U,32388,999,6754,0,-.26E-5,0
COSMOS 2434 [GLONASS-M],2007-065A,2026-05-18T02:57:19.087776,2.13101438,.00010386,64.3157,192.9296,15.7425,58.3480,0,U,32393,999,14313,0,.69E-6,0
COSMOS 2436 [GLONASS-M],2007-065C,2026-05-20T06:57:43.727616,2.13100168,.00171346,64.3244,192.9285,356.3295,72.6023,0,U,32395,999,14313,0,.39E-6,0
THURAYA-3,2008-001A,2026-05-20T18:07:26.093568,1.00267919,.00019893,5.9453,35.7660,19.7100,193.2456,0,U,32404,999,6721,0,-.308E-5,0
THOR 5,2008-006A,2026-05-20T20:23:38.799168,1.00271238,.00023887,0.0090,303.1480,124.9146,115.5901,0,U,32487,999,6704,0,-.15E-6,0
AMC-14,2008-011A,2026-05-20T17:55:46.271712,1.00350503,.00479596,23.9764,20.8512,4.1946,180.0825,0,U,32708,999,6789,0,.2E-7,0
NAVSTAR 62 (USA 201),2008-012A,2026-05-20T05:12:33.609024,2.00571627,.02105689,54.4928,151.0420,247.4727,110.3076,0,U,32711,999,13319,0,.56E-6,0
DIRECTV 11,2008-013A,2026-05-20T22:19:05.858688,1.00269456,.00004873,0.0010,304.4550,50.7018,119.0119,0,U,32729,999,4532,0,-.132E-5,0
ICO G1,2008-016A,2026-05-20T15:30:14.704128,1.00271153,.00024913,5.5294,36.2214,1.6182,340.1647,0,U,32763,999,6626,0,-.178E-5,0
VINASAT-1,2008-018A,2026-05-20T21:42:16.888896,1.00269446,.00013468,0.0107,318.1546,117.3522,260.5632,0,U,32767,999,6631,0,-.335E-5,0
STAR ONE C2,2008-018B,2026-05-20T22:28:49.925280,1.00270368,.00025476,1.1733,82.6698,332.0786,96.0679,0,U,32768,999,6638,0,-.283E-5,0
CARTOSAT-2A,2008-021A,2026-05-20T23:43:38.017344,14.79194807,.00112847,97.7646,190.6233,192.7816,167.3112,0,U,32783,999,97478,.49822621E-4,.32E-5,0
CUTE-1.7+APD II (CO-65),2008-021C,2026-05-20T22:25:32.858976,15.09159393,.00106962,97.8272,121.7954,116.4176,243.8151,0,U,32785,999,98108,.20381404E-3,.3173E-4,0
CANX-2,2008-021H,2026-05-20T04:10:17.376672,15.05385874,.00115506,97.8620,119.4156,132.9163,227.3034,0,U,32790,999,98059,.15006648E-3,.2089E-4,0
SEEDS II (CO-66),2008-021J,2026-05-20T23:14:28.887360,15.31710918,.0004651,97.7528,137.5897,68.4532,291.7203,0,U,32791,999,98312,.3813194E-3,.11601E-3,0
AMOS-3,2008-022A,2026-05-20T21:10:12.462816,1.00462218,.00009929,0.3864,86.5403,66.6896,62.3143,0,U,32794,999,8206,0,.132E-5,0
GALAXY 18 (G-18),2008-024A,2026-05-20T22:12:14.016672,1.00271269,.00028078,0.0134,5.6293,59.0383,23.9636,0,U,32951,999,4558,0,.19E-6,0
YUBILEINY (RS30),2008-025A,2026-05-20T23:27:23.777856,12.43178214,.00200134,82.5060,12.3674,13.5804,346.5810,0,U,32953,999,81631,-.14077697E-3,-.1E-6,0
COSMOS 2437,2008-025B,2026-05-21T00:18:35.989920,12.42758878,.00213142,82.5042,14.3624,30.7450,92.1050,0,U,32954,999,81599,.20046814E-3,.38E-6,0
COSMOS 2438,2008-025C,2026-05-20T22:01:26.556672,12.43368389,.00216342,82.5041,9.8014,6.5976,353.5385,0,U,32955,999,81644,-.84791506E-4,-.2E-7,0
COSMOS 2439,2008-025D,2026-05-20T23:13:13.535328,12.43069470,.00214451,82.5093,14.7183,16.8732,343.3056,0,U,32956,999,81633,-.1676917E-3,-.13E-6,0
FENGYUN 3A,2008-026A,2026-05-20T13:24:28.773504,14.19564605,.00081756,98.6875,81.9107,201.0085,159.0757,0,U,32958,999,93148,.38678657E-4,.38E-6,0
ZHONGXING-9,2008-028A,2026-05-20T23:13:40.223424,1.00269204,.00051122,0.7001,85.6170,307.8681,285.9307,0,U,33051,999,6576,0,-.255E-5,0
FGRST (GLAST),2008-029A,2026-05-20T23:43:02.874144,15.23774350,.00082628,25.5829,33.3122,7.6963,352.3701,0,U,33053,999,99168,.83459627E-4,.2402E-4,0
SKYNET 5C,2008-030A,2026-05-20T17:34:18.331104,1.00271545,.00037072,3.7207,77.3516,346.2919,60.5508,0,U,33055,999,6568,0,-.145E-5,0
TURKSAT 3A,2008-030B,2026-05-20T21:16:41.840832,1.00270594,.00049812,0.0705,86.0851,325.5212,188.0888,0,U,33056,999,5208,0,.14E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-05-20T20:31:31.173888,0.99068636,.00014241,2.6395,80.6210,352.4317,357.0633,0,U,33153,999,6541,0,.61E-6,0
ECHOSTAR 11,2008-035A,2026-05-20T20:33:16.005600,1.00271428,.00024012,0.9361,84.4418,311.9924,40.5875,0,U,33207,999,5093,0,-.64E-6,0
SUPERBIRD-C2,2008-038A,2026-05-20T18:18:10.064736,1.00269156,.0005353,2.2922,81.5843,15.5894,191.7789,0,U,33274,999,10545,0,-.312E-5,0
INMARSAT 4-F3,2008-039A,2026-05-20T18:09:46.902240,1.00271048,.00029584,4.2699,31.5181,33.5144,347.8284,0,U,33278,999,4627,0,-.147E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-05-20T23:49:00.430176,14.83918851,.00177008,97.6677,127.8862,224.5737,135.4055,0,U,33320,999,95437,.13633466E-3,.1084E-4,0
HUANJING 1B (HJ-1B),2008-041B,2026-05-20T22:46:59.518272,14.83265756,.00346662,97.6515,131.0981,273.3176,86.4073,0,U,33321,999,95437,.87394027E-4,.669E-5,0
GEOEYE 1,2008-042A,2026-05-20T23:06:50.646816,14.64695873,.00051592,98.1240,215.2386,135.2941,224.8678,0,U,33331,999,94616,.59507494E-4,.269E-5,0
NIMIQ 4,2008-044A,2026-05-20T22:23:57.892416,1.00272366,.00021485,0.0109,332.3346,74.7410,85.5220,0,U,33373,999,6471,0,-.227E-5,0
GALAXY 19 (G-19),2008-045A,2026-05-20T22:19:43.299264,1.00273047,.00026624,0.0401,98.4384,323.8736,54.1881,0,U,33376,999,6463,0,-.146E-5,0
THEOS,2008-049A,2026-05-20T23:37:18.905376,14.20128899,.00013698,98.5581,199.1483,89.5263,270.6071,0,U,33396,999,91410,.23425083E-4,.8E-7,0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-05-21T00:07:17.234976,15.16859881,.00131536,97.8427,173.3846,104.4356,255.8337,0,U,33408,999,95884,.20409814E-3,.3952E-4,0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-05-20T23:02:25.447200,15.04215958,.00207939,97.8581,160.4020,129.1741,231.1336,0,U,33409,999,95865,.14131816E-4,.132E-5,0
COSMO-SKYMED 3,2008-054A,2026-05-20T22:00:46.690848,15.06757207,.00158785,97.8311,359.0354,5.8582,354.2827,0,U,33412,999,95283,.1408191E-3,.2034E-4,0
SHIYAN-3 (SY-3),2008-056A,2026-05-20T18:51:54.714816,14.30792008,.00129926,98.6082,167.5956,210.4683,149.5746,0,U,33433,999,91488,.39185604E-4,.59E-6,0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-05-20T22:36:37.084896,14.30146097,.00134285,98.6145,167.4787,216.4559,143.5710,0,U,33434,999,91472,-.5858188E-4,-.196E-5,0
ASTRA 1M,2008-057A,2026-05-20T22:52:54.403680,1.00273340,.00044594,0.2277,81.7032,11.3307,148.1736,0,U,33436,999,4546,0,.114E-5,0
YAOGAN-4,2008-061A,2026-05-20T13:46:50.112768,14.83140687,.00148011,97.9303,74.2909,155.1589,205.0340,0,U,33446,999,94157,.70893914E-4,.525E-5,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-05-20T20:50:21.867360,1.00271013,.00038358,2.8821,79.4965,339.5300,81.8031,0,U,33459,999,4707,0,-.289E-5,0
GOSAT (IBUKI),2009-002A,2026-05-20T14:13:34.983264,14.67536589,.00018889,98.0863,252.0240,103.6668,256.4747,0,U,33492,999,92741,.58892103E-4,.286E-5,0
STARS (KUKAI),2009-002G,2026-05-20T17:20:11.395968,14.95533179,.00067536,98.1538,86.9171,258.7353,101.3108,0,U,33498,999,93437,.24022218E-3,.26E-4,0
KKS-1 (KISEKI),2009-002H,2026-05-20T22:22:12.455040,14.83042652,.00085772,98.1194,62.9436,28.3711,331.7967,0,U,33499,999,93215,.10579139E-3,.805E-5,0
EXPRESS-AM44,2009-007A,2026-05-20T22:44:17.729952,1.00270958,.00041019,3.3951,78.7058,338.8257,151.1386,0,U,33595,999,5201,0,-.96E-6,0
NSS-9,2009-008A,2026-05-20T16:48:52.685856,1.00271779,.00022067,1.1924,82.8797,324.3595,266.4015,0,U,33749,999,6324,0,.66E-6,0
TELSTAR 11N,2009-009A,2026-05-20T17:28:41.369376,1.00270960,.00023707,0.0147,328.4622,71.3155,63.2327,0,U,34111,999,4597,0,-.257E-5,0
NAVSTAR 63 (USA 203),2009-014A,2026-05-18T14:26:36.589632,2.00553158,.01440374,54.4871,211.8415,61.5454,273.6351,0,U,34661,999,12568,0,.37E-6,0
WGS F2 (USA 204),2009-017A,2026-05-20T21:21:03.922272,1.00270416,.00012904,0.0167,327.4890,265.9344,22.9137,0,U,34713,999,4534,0,.62E-6,0
SES-7 (PROTOSTAR 2),2009-027A,2026-05-20T21:35:32.535168,1.00269160,.00003643,0.0669,83.6390,66.7926,160.2498,0,U,34941,999,6235,0,-.351E-5,0
MEASAT-3A,2009-032A,2026-05-20T20:07:37.312320,1.00271181,.00035775,0.0253,355.9304,55.7451,288.7136,0,U,35362,999,775,0,-.117E-5,0
GOES 14,2009-033A,2026-05-20T21:49:23.706624,1.00117076,.0001648,1.6219,83.3409,338.5948,301.1863,0,U,35491,999,631,0,-.174E-5,0
FM-5,2009-034A,2026-05-20T22:22:50.500416,1.00270103,.00007154,0.0137,298.3774,324.7418,225.0160,0,U,35493,999,4637,0,-.206E-5,0
TERRESTAR-1,2009-035A,2026-05-20T13:57:38.281248,1.00272323,.00028572,5.1667,48.8098,7.2923,280.5103,0,U,35496,999,6185,0,-.62E-6,0
COSMOS 2451,2009-036A,2026-05-21T00:01:48.012960,12.40869608,.00055051,82.4852,109.2305,273.6246,86.4203,0,U,35498,999,76427,-.41459837E-3,-.46E-6,0
COSMOS 2453,2009-036C,2026-05-20T23:45:58.616928,12.41518736,.00057994,82.4858,104.7992,219.7678,140.2976,0,U,35500,999,76460,-.42404935E-3,-.48E-6,0
DEIMOS-1,2009-041A,2026-05-20T23:41:56.456736,14.75203662,.00003867,97.7377,299.3989,42.3040,317.8200,0,U,35681,999,90287,.4253564E-5,-.19E-6,0
DUBAISAT-1,2009-041B,2026-05-20T22:56:23.680032,14.75071496,.00110635,98.0015,274.5187,152.0857,208.0948,0,U,35682,999,90108,.9170852E-4,.568E-5,0
UK-DMC 2,2009-041C,2026-05-20T21:44:22.358112,14.75978836,.00015878,97.8803,276.5456,76.7945,283.3442,0,U,35683,999,90254,.73783621E-4,.458E-5,0
APRIZESAT 4,2009-041D,2026-05-20T22:43:30.991008,14.83835076,.00443266,98.1416,215.7249,51.2624,309.2538,0,U,35684,999,90732,.58876361E-4,.438E-5,0
NANOSAT 1B,2009-041E,2026-05-20T06:36:42.469056,14.92965663,.0048206,98.1135,258.0918,255.9358,103.6499,0,U,35685,999,91025,.1201E-3,.121E-4,0
APRIZESAT 3,2009-041F,2026-05-20T22:43:17.769216,14.96135334,.00623163,98.2028,292.8737,156.1597,204.2531,0,U,35686,999,91230,.83120685E-4,.904E-5,0
ASIASAT 5,2009-042A,2026-05-20T23:16:02.495712,1.00270716,.00016108,0.0534,92.2743,318.2679,277.5830,0,U,35696,999,6143,0,-.313E-5,0
NAVSTAR 64 (USA 206),2009-043A,2026-05-20T22:45:40.097664,2.00555630,.00534498,56.1938,28.5216,82.1083,97.7047,0,U,35752,999,12281,0,-.87E-6,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-05-20T21:42:24.377184,1.00268597,.00008924,0.0512,86.5529,228.4614,21.1905,0,U,35755,999,6133,0,-.334E-5,0
OPTUS D3,2009-044B,2026-05-20T20:06:29.920320,1.00269721,.00030422,0.8482,270.3154,147.1440,278.7774,0,U,35756,999,6129,0,-.152E-5,0
NIMIQ 5,2009-050A,2026-05-20T22:26:35.141280,1.00270013,.00028334,0.0433,90.9372,333.9552,77.6408,0,U,35873,999,6107,0,-.263E-5,0
OCEANSAT-2,2009-051A,2026-05-20T23:07:18.673248,13.99651819,.00147742,98.2303,130.5338,318.5972,41.4074,0,U,35931,999,87552,.22627535E-3,.293E-5,0
SWISSCUBE,2009-051B,2026-05-20T15:56:37.376736,14.62420861,.00057163,98.4053,48.0721,307.3217,52.7462,0,U,35932,999,88513,.12875597E-3,.602E-5,0
BEESAT-1,2009-051C,2026-05-20T10:53:59.071488,14.61668848,.00045104,98.3982,47.5514,327.5835,32.5088,0,U,35933,999,88513,.11465798E-3,.522E-5,0
ITUPSAT1,2009-051E,2026-05-20T16:40:36.522624,14.60393302,.00069001,98.4067,47.0168,334.3555,25.7302,0,U,35935,999,88472,.10539842E-3,.461E-5,0
AMAZONAS 2,2009-054A,2026-05-16T11:12:30.210048,1.00221129,.00045329,1.7333,83.3796,37.9482,220.0833,0,U,35942,999,6086,0,-.27E-5,0
COMSATBW-1,2009-054B,2026-05-20T21:22:41.267424,1.00271618,.0003078,0.0597,93.1904,329.8931,199.1309,0,U,35943,999,6103,0,.18E-6,0
WORLDVIEW-2 (WV-2),2009-055A,2026-05-20T22:56:28.444128,14.37935667,.00032847,98.4682,214.7846,311.6285,48.4620,0,U,35946,999,87173,.39855371E-4,.77E-6,0
DMSP 5D-3 F18 (USA 210),2009-057A,2026-05-20T21:58:00.598080,14.14879994,.00105688,98.9028,121.7461,334.6787,25.3867,0,U,35951,999,85573,.12880465E-3,.204E-5,0
NSS-12,2009-058A,2026-05-20T21:20:56.433984,1.00271456,.00050881,0.0634,62.7138,325.8284,227.2297,0,U,36032,999,6064,0,.65E-6,0
THOR 6,2009-058B,2026-05-20T22:47:09.955392,1.00270930,.00016006,0.0353,109.1277,300.6511,169.7665,0,U,36033,999,6073,0,-.16E-6,0
SMOS,2009-059A,2026-05-20T19:23:40.497504,14.39756236,.00013137,98.4428,328.5442,93.0571,267.0768,0,U,36036,999,86951,.50718859E-4,.115E-5,0
PROBA-2,2009-059B,2026-05-20T22:28:31.802880,14.54849232,.00134373,98.2449,324.6677,10.8207,349.3277,0,U,36037,999,87756,.31296394E-4,.89E-6,0
POISK,2009-060A,2026-05-20T20:13:19.706880,15.49287262,.00075322,51.6329,75.4677,80.3085,279.8754,0,U,36086,999,56720,.10506669E-3,.5401E-4,0
